ANO,REGIAO,UF,NO_MUNICIPIO,TP_CATEGORIA,TP_DEPENDENCIA,PER_DOC_CUR_SUP_INF,PER_DOC_CUR_SUP_INF_PRE,PER_DOC_CUR_SUP_INF_CRE
2019,Nordeste,BA,Canavieiras,Total,Pública,58.5,64.3,54.7
2019,Nordeste,BA,Canavieiras,Urbana,Total,58.9,63.6,54.8
2019,Nordeste,BA,Canavieiras,Urbana,Estadual,,,
2019,Nordeste,BA,Canavieiras,Urbana,Municipal,63.1,71.4,58.0
2019,Nordeste,BA,Canavieiras,Urbana,Privada,46.4,50.0,41.7
2019,Nordeste,BA,Canavieiras,Urbana,Pública,63.1,71.4,58.0
2019,Nordeste,BA,Canavieiras,Rural,Total,20.0,28.6,0.0
2019,Nordeste,BA,Canavieiras,Rural,Municipal,20.0,28.6,0.0
2019,Nordeste,BA,Canavieiras,Rural,Pública,20.0,28.6,0.0
2019,Nordeste,BA,Coaraci,Total,Total,54.3,62.9,50.0
2019,Nordeste,BA,Coaraci,Total,Estadual,,,
2019,Nordeste,BA,Coaraci,Total,Municipal,50.7,61.5,44.9
2019,Nordeste,BA,Coaraci,Total,Privada,68.4,66.7,72.7
2019,Nordeste,BA,Coaraci,Total,Pública,50.7,61.5,44.9
2019,Nordeste,BA,Coaraci,Urbana,Total,54.8,64.7,50.0
2019,Nordeste,BA,Coaraci,Urbana,Estadual,,,
2019,Nordeste,BA,Coaraci,Urbana,Municipal,51.4,64.0,44.9
2019,Nordeste,BA,Coaraci,Urbana,Privada,68.4,66.7,72.7
2019,Nordeste,BA,Coaraci,Urbana,Pública,51.4,64.0,44.9
2019,Nordeste,BA,Coaraci,Rural,Total,0.0,0.0,
2019,Nordeste,BA,Coaraci,Rural,Municipal,0.0,0.0,
2019,Nordeste,BA,Coaraci,Rural,Pública,0.0,0.0,
2019,Nordeste,BA,Floresta Azul,Total,Total,19.0,20.0,18.2
2019,Nordeste,BA,Floresta Azul,Total,Estadual,,,
2019,Nordeste,BA,Floresta Azul,Total,Municipal,20.0,20.0,20.0
2019,Nordeste,BA,Floresta Azul,Total,Privada,16.7,20.0,0.0
2019,Nordeste,BA,Floresta Azul,Total,Pública,20.0,20.0,20.0
2019,Nordeste,BA,Floresta Azul,Urbana,Total,19.0,20.0,18.2
2019,Nordeste,BA,Floresta Azul,Urbana,Estadual,,,
2019,Nordeste,BA,Floresta Azul,Urbana,Municipal,20.0,20.0,20.0
2019,Nordeste,BA,Floresta Azul,Urbana,Privada,16.7,20.0,0.0
2019,Nordeste,BA,Floresta Azul,Urbana,Pública,20.0,20.0,20.0
2019,Nordeste,BA,Floresta Azul,Rural,Total,,,
2019,Nordeste,BA,Floresta Azul,Rural,Municipal,,,
2019,Nordeste,BA,Floresta Azul,Rural,Pública,,,
2019,Nordeste,BA,Ibicaraí,Total,Total,75.0,71.1,76.9
2019,Nordeste,BA,Ibicaraí,Total,Estadual,,,
2019,Nordeste,BA,Ibicaraí,Total,Municipal,84.1,86.2,80.0
2019,Nordeste,BA,Ibicaraí,Total,Privada,30.8,22.2,50.0
2019,Nordeste,BA,Ibicaraí,Total,Pública,84.1,86.2,80.0
2019,Nordeste,BA,Ibicaraí,Urbana,Total,75.5,70.4,78.3
2019,Nordeste,BA,Ibicaraí,Urbana,Estadual,,,
2019,Nordeste,BA,Ibicaraí,Urbana,Municipal,91.7,94.4,84.2
2019,Nordeste,BA,Ibicaraí,Urbana,Privada,30.8,22.2,50.0
2019,Nordeste,BA,Ibicaraí,Urbana,Pública,91.7,94.4,84.2
2019,Nordeste,BA,Ibicaraí,Rural,Total,74.1,72.7,75.0
2019,Nordeste,BA,Ibicaraí,Rural,Estadual,,,
2019,Nordeste,BA,Ibicaraí,Rural,Municipal,74.1,72.7,75.0
2019,Nordeste,BA,Ibicaraí,Rural,Pública,74.1,72.7,75.0
2019,Nordeste,BA,Ilhéus,Total,Total,72.6,71.7,77.2
2019,Nordeste,BA,Ilhéus,Total,Federal,,,
2019,Nordeste,BA,Ilhéus,Total,Estadual,14.0,14.0,
2019,Nordeste,BA,Ilhéus,Total,Municipal,90.8,91.8,89.7
2019,Nordeste,BA,Ilhéus,Total,Privada,65.1,68.0,60.5
2019,Nordeste,BA,Ilhéus,Total,Pública,75.8,73.1,89.7
2019,Nordeste,BA,Ilhéus,Urbana,Total,81.9,83.1,78.0
2019,Nordeste,BA,Ilhéus,Urbana,Federal,,,
2019,Nordeste,BA,Ilhéus,Urbana,Estadual,,,
2019,Nordeste,BA,Ilhéus,Urbana,Municipal,95.0,94.2,97.4
2019,Nordeste,BA,Ilhéus,Urbana,Privada,65.1,68.0,60.5
2019,Nordeste,BA,Ilhéus,Urbana,Pública,95.0,94.2,97.4
2019,Nordeste,BA,Ilhéus,Rural,Total,53.0,52.4,73.7
2019,Nordeste,BA,Ilhéus,Rural,Estadual,14.0,14.0,
2019,Nordeste,BA,Ilhéus,Rural,Municipal,82.1,87.3,73.7
2019,Nordeste,BA,Ilhéus,Rural,Pública,53.0,52.4,73.7
2019,Nordeste,BA,Itabuna,Total,Total,69.2,66.7,70.7
2019,Nordeste,BA,Itabuna,Total,Estadual,,,
2019,Nordeste,BA,Itabuna,Total,Municipal,86.2,84.8,88.0
2019,Nordeste,BA,Itabuna,Total,Privada,50.4,51.1,50.8
2019,Nordeste,BA,Itabuna,Total,Pública,86.2,84.8,88.0
2019,Nordeste,BA,Itabuna,Urbana,Total,69.0,66.3,70.7
2019,Nordeste,BA,Itabuna,Urbana,Estadual,,,
2019,Nordeste,BA,Itabuna,Urbana,Municipal,86.0,84.4,88.0
2019,Nordeste,BA,Itabuna,Urbana,Privada,50.4,51.1,50.8
2019,Nordeste,BA,Itabuna,Urbana,Pública,86.0,84.4,88.0
2019,Nordeste,BA,Itabuna,Rural,Total,100.0,100.0,
2019,Nordeste,BA,Itabuna,Rural,Municipal,100.0,100.0,
2019,Nordeste,BA,Itabuna,Rural,Pública,100.0,100.0,
2019,Nordeste,BA,Itacaré,Total,Total,66.2,62.5,73.9
2019,Nordeste,BA,Itacaré,Total,Estadual,,,
2019,Nordeste,BA,Itacaré,Total,Municipal,67.3,61.5,82.4
2019,Nordeste,BA,Itacaré,Total,Privada,61.5,66.7,50.0
2019,Nordeste,BA,Itacaré,Total,Pública,67.3,61.5,82.4
2019,Nordeste,BA,Itacaré,Urbana,Total,65.4,61.8,71.4
2019,Nordeste,BA,Itacaré,Urbana,Estadual,,,
2019,Nordeste,BA,Itacaré,Urbana,Municipal,66.7,60.0,80.0
2019,Nordeste,BA,Itacaré,Urbana,Privada,61.5,66.7,50.0
2019,Nordeste,BA,Itacaré,Urbana,Pública,66.7,60.0,80.0
2019,Nordeste,BA,Itacaré,Rural,Total,68.8,64.3,100.0
2019,Nordeste,BA,Itacaré,Rural,Municipal,68.8,64.3,100.0
2019,Nordeste,BA,Itacaré,Rural,Pública,68.8,64.3,100.0
2019,Nordeste,BA,Itaju do Colônia,Total,Total,48.1,46.7,50.0
2019,Nordeste,BA,Itaju do Colônia,Total,Estadual,,,
2019,Nordeste,BA,Itaju do Colônia,Total,Municipal,48.1,46.7,50.0
2019,Nordeste,BA,Itaju do Colônia,Total,Pública,48.1,46.7,50.0
2019,Nordeste,BA,Itaju do Colônia,Urbana,Total,46.2,42.9,50.0
2019,Nordeste,BA,Itaju do Colônia,Urbana,Estadual,,,
2019,Nordeste,BA,Itaju do Colônia,Urbana,Municipal,46.2,42.9,50.0
2019,Nordeste,BA,Itaju do Colônia,Urbana,Pública,46.2,42.9,50.0
2019,Nordeste,BA,Itaju do Colônia,Rural,Total,100.0,100.0,
2019,Nordeste,BA,Itaju do Colônia,Rural,Estadual,,,
2019,Nordeste,BA,Itaju do Colônia,Rural,Municipal,100.0,100.0,
2019,Nordeste,BA,Itaju do Colônia,Rural,Pública,100.0,100.0,
2019,Nordeste,BA,Itajuípe,Total,Total,50.0,55.6,31.3
2019,Nordeste,BA,Itajuípe,Total,Estadual,,,
2019,Nordeste,BA,Itajuípe,Total,Municipal,50.0,54.3,35.7
2019,Nordeste,BA,Itajuípe,Total,Privada,50.0,60.0,0.0
2019,Nordeste,BA,Itajuípe,Total,Pública,50.0,54.3,35.7
2019,Nordeste,BA,Itajuípe,Urbana,Total,50.9,56.8,31.3
2019,Nordeste,BA,Itajuípe,Urbana,Estadual,,,
2019,Nordeste,BA,Itajuípe,Urbana,Municipal,51.2,55.9,35.7
2019,Nordeste,BA,Itajuípe,Urbana,Privada,50.0,60.0,0.0
2019,Nordeste,BA,Itajuípe,Urbana,Pública,51.2,55.9,35.7
2019,Nordeste,BA,Itajuípe,Rural,Total,0.0,0.0,
2019,Nordeste,BA,Itajuípe,Rural,Municipal,0.0,0.0,
2019,Nordeste,BA,Itajuípe,Rural,Pública,0.0,0.0,
2019,Nordeste,BA,Itapé,Total,Total,18.2,21.4,12.5
2019,Nordeste,BA,Itapé,Total,Estadual,,,
2019,Nordeste,BA,Itapé,Total,Municipal,10.0,8.3,12.5
2019,Nordeste,BA,Itapé,Total,Privada,100.0,100.0,
2019,Nordeste,BA,Itapé,Total,Pública,10.0,8.3,12.5
2019,Nordeste,BA,Itapé,Urbana,Total,18.2,21.4,12.5
2019,Nordeste,BA,Itapé,Urbana,Estadual,,,
2019,Nordeste,BA,Itapé,Urbana,Municipal,10.0,8.3,12.5
2019,Nordeste,BA,Itapé,Urbana,Privada,100.0,100.0,
2019,Nordeste,BA,Itapé,Urbana,Pública,10.0,8.3,12.5
2019,Nordeste,BA,Itapé,Rural,Total,,,
2019,Nordeste,BA,Itapé,Rural,Municipal,,,
2019,Nordeste,BA,Itapé,Rural,Pública,,,
2019,Nordeste,BA,Itapitanga,Total,Total,33.3,42.9,25.0
2019,Nordeste,BA,Itapitanga,Total,Estadual,,,
2019,Nordeste,BA,Itapitanga,Total,Municipal,35.6,47.4,25.9
2019,Nordeste,BA,Itapitanga,Total,Privada,0.0,0.0,0.0
2019,Nordeste,BA,Itapitanga,Total,Pública,35.6,47.4,25.9
2019,Nordeste,BA,Itapitanga,Urbana,Total,36.6,47.1,28.0
2019,Nordeste,BA,Itapitanga,Urbana,Estadual,,,
2019,Nordeste,BA,Itapitanga,Urbana,Municipal,39.5,53.3,29.2
2019,Nordeste,BA,Itapitanga,Urbana,Privada,0.0,0.0,0.0
2019,Nordeste,BA,Itapitanga,Urbana,Pública,39.5,53.3,29.2
2019,Nordeste,BA,Itapitanga,Rural,Total,14.3,25.0,0.0
2019,Nordeste,BA,Itapitanga,Rural,Municipal,14.3,25.0,0.0
2019,Nordeste,BA,Itapitanga,Rural,Pública,14.3,25.0,0.0
2019,Nordeste,BA,Jussari,Total,Total,52.9,71.4,40.0
2019,Nordeste,BA,Jussari,Total,Estadual,,,
2019,Nordeste,BA,Jussari,Total,Municipal,52.9,71.4,40.0
2019,Nordeste,BA,Jussari,Total,Pública,52.9,71.4,40.0
2019,Nordeste,BA,Jussari,Urbana,Total,52.9,71.4,40.0
2019,Nordeste,BA,Jussari,Urbana,Estadual,,,
2019,Nordeste,BA,Jussari,Urbana,Municipal,52.9,71.4,40.0
2019,Nordeste,BA,Jussari,Urbana,Pública,52.9,71.4,40.0
2019,Nordeste,BA,Jussari,Rural,Total,,,
2019,Nordeste,BA,Jussari,Rural,Municipal,,,
2019,Nordeste,BA,Jussari,Rural,Pública,,,
2019,Nordeste,BA,Maraú,Total,Total,30.0,27.3,50.0
2019,Nordeste,BA,Maraú,Total,Estadual,,,
2019,Nordeste,BA,Maraú,Total,Municipal,31.0,28.3,50.0
2019,Nordeste,BA,Maraú,Total,Privada,0.0,0.0,
2019,Nordeste,BA,Maraú,Total,Pública,31.0,28.3,50.0
2019,Nordeste,BA,Maraú,Urbana,Total,44.4,37.5,66.7
2019,Nordeste,BA,Maraú,Urbana,Estadual,,,
2019,Nordeste,BA,Maraú,Urbana,Municipal,57.1,50.0,66.7
2019,Nordeste,BA,Maraú,Urbana,Privada,0.0,0.0,
2019,Nordeste,BA,Maraú,Urbana,Pública,57.1,50.0,66.7
2019,Nordeste,BA,Maraú,Rural,Total,27.5,25.5,40.0
2019,Nordeste,BA,Maraú,Rural,Estadual,,,
2019,Nordeste,BA,Maraú,Rural,Municipal,27.5,25.5,40.0
2019,Nordeste,BA,Maraú,Rural,Pública,27.5,25.5,40.0
2019,Nordeste,BA,Mascote,Total,Total,93.2,93.1,95.5
2019,Nordeste,BA,Mascote,Total,Estadual,,,
2019,Nordeste,BA,Mascote,Total,Municipal,93.2,93.1,95.5
2019,Nordeste,BA,Mascote,Total,Pública,93.2,93.1,95.5
2019,Nordeste,BA,Mascote,Urbana,Total,93.0,92.9,95.5
2019,Nordeste,BA,Mascote,Urbana,Estadual,,,
2019,Nordeste,BA,Mascote,Urbana,Municipal,93.0,92.9,95.5
2019,Nordeste,BA,Mascote,Urbana,Pública,93.0,92.9,95.5
2019,Nordeste,BA,Mascote,Rural,Total,100.0,100.0,
2019,Nordeste,BA,Mascote,Rural,Estadual,,,
2019,Nordeste,BA,Mascote,Rural,Municipal,100.0,100.0,
2019,Nordeste,BA,Mascote,Rural,Pública,100.0,100.0,
2019,Nordeste,BA,Pau Brasil,Total,Total,60.5,50.0,75.0
2019,Nordeste,BA,Pau Brasil,Total,Estadual,33.3,33.3,
2019,Nordeste,BA,Pau Brasil,Total,Municipal,64.7,52.6,80.0
2019,Nordeste,BA,Pau Brasil,Total,Privada,0.0,,0.0
2019,Nordeste,BA,Pau Brasil,Total,Pública,62.2,50.0,80.0
2019,Nordeste,BA,Pau Brasil,Urbana,Total,65.6,56.3,75.0
2019,Nordeste,BA,Pau Brasil,Urbana,Estadual,,,
2019,Nordeste,BA,Pau Brasil,Urbana,Municipal,67.7,56.3,80.0
2019,Nordeste,BA,Pau Brasil,Urbana,Privada,0.0,,0.0
2019,Nordeste,BA,Pau Brasil,Urbana,Pública,67.7,56.3,80.0
2019,Nordeste,BA,Pau Brasil,Rural,Total,33.3,33.3,
2019,Nordeste,BA,Pau Brasil,Rural,Estadual,33.3,33.3,
2019,Nordeste,BA,Pau Brasil,Rural,Municipal,33.3,33.3,
2019,Nordeste,BA,Pau Brasil,Rural,Pública,33.3,33.3,
2019,Nordeste,BA,Santa Luzia,Total,Total,73.5,64.7,82.4
2019,Nordeste,BA,Santa Luzia,Total,Estadual,,,
2019,Nordeste,BA,Santa Luzia,Total,Municipal,83.3,73.3,93.3
2019,Nordeste,BA,Santa Luzia,Total,Privada,0.0,0.0,0.0
2019,Nordeste,BA,Santa Luzia,Total,Pública,83.3,73.3,93.3
2019,Nordeste,BA,Santa Luzia,Urbana,Total,74.2,64.3,82.4
2019,Nordeste,BA,Santa Luzia,Urbana,Estadual,,,
2019,Nordeste,BA,Santa Luzia,Urbana,Municipal,85.2,75.0,93.3
2019,Nordeste,BA,Santa Luzia,Urbana,Privada,0.0,0.0,0.0
2019,Nordeste,BA,Santa Luzia,Urbana,Pública,85.2,75.0,93.3
2019,Nordeste,BA,Santa Luzia,Rural,Total,66.7,66.7,
2019,Nordeste,BA,Santa Luzia,Rural,Municipal,66.7,66.7,
2019,Nordeste,BA,Santa Luzia,Rural,Pública,66.7,66.7,
2019,Nordeste,BA,São José da Vitória,Total,Total,22.2,22.2,
2019,Nordeste,BA,São José da Vitória,Total,Estadual,,,
2019,Nordeste,BA,São José da Vitória,Total,Municipal,22.2,22.2,
2019,Nordeste,BA,São José da Vitória,Total,Pública,22.2,22.2,
2019,Nordeste,BA,São José da Vitória,Urbana,Total,22.2,22.2,
2019,Nordeste,BA,São José da Vitória,Urbana,Estadual,,,
2019,Nordeste,BA,São José da Vitória,Urbana,Municipal,22.2,22.2,
2019,Nordeste,BA,São José da Vitória,Urbana,Pública,22.2,22.2,
2019,Nordeste,BA,São José da Vitória,Rural,Total,,,
2019,Nordeste,BA,São José da Vitória,Rural,Municipal,,,
2019,Nordeste,BA,São José da Vitória,Rural,Pública,,,
2019,Nordeste,BA,Ubaitaba,Total,Total,65.6,75.7,50.0
2019,Nordeste,BA,Ubaitaba,Total,Federal,,,
2019,Nordeste,BA,Ubaitaba,Total,Estadual,,,
2019,Nordeste,BA,Ubaitaba,Total,Municipal,66.7,76.9,52.6
2019,Nordeste,BA,Ubaitaba,Total,Privada,62.5,72.7,40.0
2019,Nordeste,BA,Ubaitaba,Total,Pública,66.7,76.9,52.6
2019,Nordeste,BA,Ubaitaba,Urbana,Total,66.7,79.3,50.0
2019,Nordeste,BA,Ubaitaba,Urbana,Federal,,,
2019,Nordeste,BA,Ubaitaba,Urbana,Estadual,,,
2019,Nordeste,BA,Ubaitaba,Urbana,Municipal,68.6,83.3,52.9
2019,Nordeste,BA,Ubaitaba,Urbana,Privada,62.5,72.7,40.0
2019,Nordeste,BA,Ubaitaba,Urbana,Pública,68.6,83.3,52.9
2019,Nordeste,BA,Ubaitaba,Rural,Total,60.0,62.5,50.0
2019,Nordeste,BA,Ubaitaba,Rural,Municipal,60.0,62.5,50.0
2019,Nordeste,BA,Ubaitaba,Rural,Pública,60.0,62.5,50.0
2019,Nordeste,BA,Una,Total,Total,53.3,45.3,69.6
2019,Nordeste,BA,Una,Total,Estadual,,,
2019,Nordeste,BA,Una,Total,Municipal,56.3,49.0,72.7
2019,Nordeste,BA,Una,Total,Privada,0.0,0.0,0.0
2019,Nordeste,BA,Una,Total,Pública,56.3,49.0,72.7
2019,Nordeste,BA,Una,Urbana,Total,64.6,57.7,69.6
2019,Nordeste,BA,Una,Urbana,Estadual,,,
2019,Nordeste,BA,Una,Urbana,Municipal,70.5,68.2,72.7
2019,Nordeste,BA,Una,Urbana,Privada,0.0,0.0,0.0
2019,Nordeste,BA,Una,Urbana,Pública,70.5,68.2,72.7
2019,Nordeste,BA,Una,Rural,Total,33.3,33.3,
2019,Nordeste,BA,Una,Rural,Municipal,33.3,33.3,
2019,Nordeste,BA,Una,Rural,Pública,33.3,33.3,
2019,Sudeste,MG,Santa Luzia,Total,Total,82.5,87.4,74.3
2019,Sudeste,MG,Santa Luzia,Total,Federal,,,
2019,Sudeste,MG,Santa Luzia,Total,Estadual,,,
2019,Sudeste,MG,Santa Luzia,Total,Municipal,99.3,99.0,100.0
2019,Sudeste,MG,Santa Luzia,Total,Privada,44.7,52.3,41.8
2019,Sudeste,MG,Santa Luzia,Total,Pública,99.3,99.0,100.0
2019,Sudeste,MG,Santa Luzia,Urbana,Total,82.3,87.1,74.3
2019,Sudeste,MG,Santa Luzia,Urbana,Federal,,,
2019,Sudeste,MG,Santa Luzia,Urbana,Estadual,,,
2019,Sudeste,MG,Santa Luzia,Urbana,Municipal,99.3,99.0,100.0
2019,Sudeste,MG,Santa Luzia,Urbana,Privada,44.7,52.3,41.8
2019,Sudeste,MG,Santa Luzia,Urbana,Pública,99.3,99.0,100.0
2019,Sudeste,MG,Santa Luzia,Rural,Total,100.0,100.0,
2019,Sudeste,MG,Santa Luzia,Rural,Municipal,100.0,100.0,
2019,Sudeste,MG,Santa Luzia,Rural,Pública,100.0,100.0,
2020,Nordeste,MA,Santa Luzia,Total,Total,48.6,52.3,41.3
2020,Nordeste,MA,Santa Luzia,Total,Estadual,--,--,--
2020,Nordeste,MA,Santa Luzia,Total,Municipal,50.8,54,45.2
2020,Nordeste,MA,Santa Luzia,Total,Privada,0,0,0
2020,Nordeste,MA,Santa Luzia,Total,Pública,50.8,54,45.2
2020,Nordeste,MA,Santa Luzia,Urbana,Total,60.7,73.4,42
2020,Nordeste,MA,Santa Luzia,Urbana,Estadual,--,--,--
2020,Nordeste,MA,Santa Luzia,Urbana,Municipal,66,78.3,48.8
2020,Nordeste,MA,Santa Luzia,Urbana,Privada,0,0,0
2020,Nordeste,MA,Santa Luzia,Urbana,Pública,66,78.3,48.8
2020,Nordeste,MA,Santa Luzia,Rural,Total,34.4,31.8,40
2020,Nordeste,MA,Santa Luzia,Rural,Estadual,--,--,--
2020,Nordeste,MA,Santa Luzia,Rural,Municipal,34.4,31.8,40
2020,Nordeste,MA,Santa Luzia,Rural,Privada,--,--,--
2020,Nordeste,MA,Santa Luzia,Rural,Pública,34.4,31.8,40
2020,Nordeste,PB,Santa Luzia,Total,Total,85.7,90,80
2020,Nordeste,PB,Santa Luzia,Total,Federal,--,--,--
2020,Nordeste,PB,Santa Luzia,Total,Estadual,--,--,--
2020,Nordeste,PB,Santa Luzia,Total,Municipal,88.5,92.9,83.3
2020,Nordeste,PB,Santa Luzia,Total,Privada,77.8,83.3,66.7
2020,Nordeste,PB,Santa Luzia,Total,Pública,88.5,92.9,83.3
2020,Nordeste,PB,Santa Luzia,Urbana,Total,85.7,90,80
2020,Nordeste,PB,Santa Luzia,Urbana,Federal,--,--,--
2020,Nordeste,PB,Santa Luzia,Urbana,Estadual,--,--,--
2020,Nordeste,PB,Santa Luzia,Urbana,Municipal,88.5,92.9,83.3
2020,Nordeste,PB,Santa Luzia,Urbana,Privada,77.8,83.3,66.7
2020,Nordeste,PB,Santa Luzia,Urbana,Pública,88.5,92.9,83.3
2020,Nordeste,PB,Santa Luzia,Rural,Total,--,--,--
2020,Nordeste,PB,Santa Luzia,Rural,Municipal,--,--,--
2020,Nordeste,PB,Santa Luzia,Rural,Pública,--,--,--
2020,Nordeste,BA,Almadina,Total,Total,35.3,40,28.6
2020,Nordeste,BA,Almadina,Total,Estadual,--,--,--
2020,Nordeste,BA,Almadina,Total,Municipal,42.9,50,33.3
2020,Nordeste,BA,Almadina,Total,Privada,0,0,0
2020,Nordeste,BA,Almadina,Total,Pública,42.9,50,33.3
2020,Nordeste,BA,Almadina,Urbana,Total,35.3,40,28.6
2020,Nordeste,BA,Almadina,Urbana,Estadual,--,--,--
2020,Nordeste,BA,Almadina,Urbana,Municipal,42.9,50,33.3
2020,Nordeste,BA,Almadina,Urbana,Privada,0,0,0
2020,Nordeste,BA,Almadina,Urbana,Pública,42.9,50,33.3
2020,Nordeste,BA,Almadina,Rural,Total,--,--,--
2020,Nordeste,BA,Almadina,Rural,Municipal,--,--,--
2020,Nordeste,BA,Almadina,Rural,Pública,--,--,--
2020,Nordeste,BA,Arataca,Total,Total,6.3,8.3,0
2020,Nordeste,BA,Arataca,Total,Estadual,--,--,--
2020,Nordeste,BA,Arataca,Total,Municipal,6.3,8.3,0
2020,Nordeste,BA,Arataca,Total,Pública,6.3,8.3,0
2020,Nordeste,BA,Arataca,Urbana,Total,7.1,10,0
2020,Nordeste,BA,Arataca,Urbana,Estadual,--,--,--
2020,Nordeste,BA,Arataca,Urbana,Municipal,7.1,10,0
2020,Nordeste,BA,Arataca,Urbana,Pública,7.1,10,0
2020,Nordeste,BA,Arataca,Rural,Total,0,0,--
2020,Nordeste,BA,Arataca,Rural,Estadual,--,--,--
2020,Nordeste,BA,Arataca,Rural,Municipal,0,0,--
2020,Nordeste,BA,Arataca,Rural,Pública,0,0,--
2020,Nordeste,BA,Aurelino Leal,Total,Total,25.7,28,25
2020,Nordeste,BA,Aurelino Leal,Total,Estadual,--,--,--
2020,Nordeste,BA,Aurelino Leal,Total,Municipal,25.7,28,25
2020,Nordeste,BA,Aurelino Leal,Total,Pública,25.7,28,25
2020,Nordeste,BA,Aurelino Leal,Urbana,Total,42.1,46.2,33.3
2020,Nordeste,BA,Aurelino Leal,Urbana,Estadual,--,--,--
2020,Nordeste,BA,Aurelino Leal,Urbana,Municipal,42.1,46.2,33.3
2020,Nordeste,BA,Aurelino Leal,Urbana,Pública,42.1,46.2,33.3
2020,Nordeste,BA,Aurelino Leal,Rural,Total,6.3,8.3,16.7
2020,Nordeste,BA,Aurelino Leal,Rural,Municipal,6.3,8.3,16.7
2020,Nordeste,BA,Aurelino Leal,Rural,Pública,6.3,8.3,16.7
2020,Nordeste,BA,Barro Preto,Total,Total,52.9,85.7,30
2020,Nordeste,BA,Barro Preto,Total,Estadual,--,--,--
2020,Nordeste,BA,Barro Preto,Total,Municipal,52.9,85.7,30
2020,Nordeste,BA,Barro Preto,Total,Pública,52.9,85.7,30
2020,Nordeste,BA,Barro Preto,Urbana,Total,42.9,75,30
2020,Nordeste,BA,Barro Preto,Urbana,Estadual,--,--,--
2020,Nordeste,BA,Barro Preto,Urbana,Municipal,42.9,75,30
2020,Nordeste,BA,Barro Preto,Urbana,Pública,42.9,75,30
2020,Nordeste,BA,Barro Preto,Rural,Total,100,100,--
2020,Nordeste,BA,Barro Preto,Rural,Municipal,100,100,--
2020,Nordeste,BA,Barro Preto,Rural,Pública,100,100,--
2020,Nordeste,BA,Buerarema,Total,Total,59.5,56.7,66.7
2020,Nordeste,BA,Buerarema,Total,Estadual,0,0,--
2020,Nordeste,BA,Buerarema,Total,Municipal,87.5,88.2,80
2020,Nordeste,BA,Buerarema,Total,Privada,30.8,25,40
2020,Nordeste,BA,Buerarema,Total,Pública,72.4,68.2,80
2020,Nordeste,BA,Buerarema,Urbana,Total,67.6,68,66.7
2020,Nordeste,BA,Buerarema,Urbana,Estadual,--,--,--
2020,Nordeste,BA,Buerarema,Urbana,Municipal,87.5,88.2,80
2020,Nordeste,BA,Buerarema,Urbana,Privada,30.8,25,40
2020,Nordeste,BA,Buerarema,Urbana,Pública,87.5,88.2,80
2020,Nordeste,BA,Buerarema,Rural,Total,0,0,--
2020,Nordeste,BA,Buerarema,Rural,Estadual,0,0,--
2020,Nordeste,BA,Buerarema,Rural,Municipal,--,--,--
2020,Nordeste,BA,Buerarema,Rural,Pública,0,0,--
2020,Nordeste,BA,Camacan,Total,Total,63.3,73,50
2020,Nordeste,BA,Camacan,Total,Estadual,--,--,--
2020,Nordeste,BA,Camacan,Total,Municipal,66.7,72.4,58.8
2020,Nordeste,BA,Camacan,Total,Privada,53.3,75,28.6
2020,Nordeste,BA,Camacan,Total,Pública,66.7,72.4,58.8
2020,Nordeste,BA,Camacan,Urbana,Total,61.2,74.2,42.1
2020,Nordeste,BA,Camacan,Urbana,Estadual,--,--,--
2020,Nordeste,BA,Camacan,Urbana,Municipal,64.7,73.9,50
2020,Nordeste,BA,Camacan,Urbana,Privada,53.3,75,28.6
2020,Nordeste,BA,Camacan,Urbana,Pública,64.7,73.9,50
2020,Nordeste,BA,Camacan,Rural,Total,72.7,66.7,80
2020,Nordeste,BA,Camacan,Rural,Estadual,--,--,--
2020,Nordeste,BA,Camacan,Rural,Municipal,72.7,66.7,80
2020,Nordeste,BA,Camacan,Rural,Pública,72.7,66.7,80
2020,Nordeste,BA,Canavieiras,Total,Total,59,58.6,60
2020,Nordeste,BA,Canavieiras,Total,Estadual,--,--,--
2020,Nordeste,BA,Canavieiras,Total,Municipal,60.7,61.2,60
2020,Nordeste,BA,Canavieiras,Total,Privada,53.6,52.4,60
2020,Nordeste,BA,Canavieiras,Total,Pública,60.7,61.2,60
2020,Nordeste,BA,Canavieiras,Urbana,Total,63.8,66.1,61.2
2020,Nordeste,BA,Canavieiras,Urbana,Estadual,--,--,--
2020,Nordeste,BA,Canavieiras,Urbana,Municipal,67.5,73.7,61.5
2020,Nordeste,BA,Canavieiras,Urbana,Privada,53.6,52.4,60
2020,Nordeste,BA,Canavieiras,Urbana,Pública,67.5,73.7,61.5
2020,Nordeste,BA,Canavieiras,Rural,Total,16.7,18.2,0
2020,Nordeste,BA,Canavieiras,Rural,Municipal,16.7,18.2,0
2020,Nordeste,BA,Canavieiras,Rural,Pública,16.7,18.2,0
2020,Nordeste,BA,Coaraci,Total,Total,55.6,71.8,46.8
2020,Nordeste,BA,Coaraci,Total,Estadual,--,--,--
2020,Nordeste,BA,Coaraci,Total,Municipal,54.3,72.4,45.3
2020,Nordeste,BA,Coaraci,Total,Privada,61.1,70,55.6
2020,Nordeste,BA,Coaraci,Total,Pública,54.3,72.4,45.3
2020,Nordeste,BA,Coaraci,Urbana,Total,56.1,73.7,46.8
